,time,price,change,volume,amount,type
672,10:03:36,76.66,0.0,126,965861,卖盘
673,10:03:38,76.67,0.01,24,184009,中性盘
674,10:03:41,76.68,0.01,36,276005,买盘
675,10:03:44,76.67,-0.01,53,406360,卖盘
676,10:03:47,76.68,0.01,343,2629342,买盘
677,10:03:50,76.64,-0.04,293,2246227,卖盘
678,10:03:53,76.68,0.04,57,437049,买盘
679,10:03:56,76.67,-0.01,11,84332,卖盘
680,10:03:59,76.67,0.0,57,437060,卖盘
681,10:04:02,76.67,0.0,92,705419,卖盘
682,10:04:06,76.68,0.01,38,289389,买盘
683,10:04:08,76.67,-0.01,64,490713,卖盘
684,10:04:11,76.68,0.01,143,1098401,买盘
685,10:04:14,76.67,-0.01,86,659460,买盘
686,10:04:17,76.65,-0.02,210,1609741,卖盘
687,10:04:20,76.65,0.0,33,252945,买盘
688,10:04:24,76.64,-0.01,69,528853,卖盘
689,10:04:26,76.66,0.02,64,490599,买盘
690,10:04:29,76.65,-0.01,261,2000544,卖盘
691,10:04:32,76.65,0.0,66,505880,买盘
692,10:04:35,76.65,0.0,290,2222854,买盘
693,10:04:38,76.65,0.0,105,804842,卖盘
694,10:04:41,76.65,0.0,139,1065408,买盘
695,10:04:44,76.63,-0.02,115,881390,卖盘
696,10:04:47,76.64,0.01,73,559519,买盘
697,10:04:50,76.64,0.0,69,528771,买盘
698,10:04:54,76.64,0.0,535,4100137,买盘
699,10:04:56,76.63,-0.01,62,475117,卖盘
700,10:04:59,76.63,0.0,71,544054,卖盘
701,10:05:02,76.62,-0.01,33,252865,卖盘
702,10:05:06,76.61,-0.01,161,1233520,卖盘
703,10:05:08,76.63,0.02,211,1616857,买盘
704,10:05:11,76.63,0.0,166,1271977,买盘
705,10:05:14,76.61,-0.02,203,1555525,卖盘
706,10:05:17,76.61,0.0,235,1797126,买盘
707,10:05:20,76.62,0.01,12,91940,买盘
708,10:05:24,76.61,-0.01,50,383067,卖盘
709,10:05:26,76.61,0.0,490,3754185,卖盘
710,10:05:29,76.61,0.0,69,528580,买盘
711,10:05:32,76.61,0.0,56,429016,买盘
712,10:05:35,76.6,-0.01,447,3424032,卖盘
713,10:05:38,76.6,0.0,30,232875,买盘
714,10:05:41,76.6,0.0,25,191480,买盘
715,10:05:44,76.6,0.0,81,620458,买盘
716,10:05:47,76.59,-0.01,299,2290342,卖盘
717,10:05:50,76.6,0.01,47,360018,中性盘
718,10:05:54,76.59,-0.01,72,551505,卖盘
719,10:05:56,76.59,0.0,28,214433,买盘
720,10:05:59,76.6,0.01,118,903851,买盘
721,10:06:02,76.6,0.0,309,2366409,买盘
722,10:06:06,76.6,0.0,168,1286798,买盘
723,10:06:09,76.59,-0.01,76,582134,卖盘
724,10:06:11,76.6,0.01,15,114900,中性盘
725,10:06:14,76.6,0.0,31,237470,卖盘
726,10:06:17,76.6,0.0,55,421321,卖盘
727,10:06:20,76.6,0.0,10,76606,卖盘
728,10:06:23,76.61,0.01,50,383029,买盘
729,10:06:26,76.61,0.0,45,344736,卖盘
730,10:06:29,76.62,0.01,30,229822,买盘
731,10:06:32,76.6,-0.02,33,252827,卖盘
732,10:06:35,76.61,0.01,55,421376,卖盘
733,10:06:39,76.61,0.0,56,428983,买盘
734,10:06:42,76.61,0.0,39,298779,买盘
735,10:06:44,76.59,-0.02,207,1585523,卖盘
736,10:06:47,76.59,0.0,42,321678,买盘
737,10:06:50,76.59,0.0,17,130203,买盘
738,10:06:54,76.58,-0.01,43,329324,卖盘
739,10:06:56,76.58,0.0,69,528449,卖盘
740,10:06:59,76.59,0.01,251,1922396,买盘
741,10:07:02,76.59,0.0,116,888475,卖盘
742,10:07:06,76.6,0.01,163,1248479,买盘
743,10:07:09,76.6,0.0,318,2435585,卖盘
744,10:07:12,76.59,-0.01,34,260404,卖盘
745,10:07:14,76.59,0.0,54,413600,卖盘
746,10:07:18,76.59,0.0,298,2282567,卖盘
747,10:07:20,76.59,0.0,155,1187254,卖盘
748,10:07:24,76.59,0.0,45,344654,卖盘
749,10:07:27,76.59,0.0,18,137862,买盘
750,10:07:29,76.59,0.0,65,497809,买盘
751,10:07:32,76.57,-0.02,261,1998598,卖盘
752,10:07:36,76.57,0.0,24,183764,买盘
753,10:07:39,76.59,0.02,344,2634380,买盘
754,10:07:41,76.58,-0.01,69,528294,中性盘
755,10:07:45,76.57,-0.01,28,214400,卖盘
756,10:07:45,76.59,0.02,30,229762,买盘
757,10:07:50,76.57,-0.02,236,1806977,卖盘
758,10:07:54,76.58,0.01,56,428814,卖盘
759,10:07:56,76.59,0.01,115,880648,买盘
760,10:08:00,76.55,-0.04,199,1523374,卖盘
761,10:08:03,76.55,0.0,70,535850,买盘
762,10:08:05,76.55,0.0,249,1905779,买盘
763,10:08:09,76.53,-0.02,66,505114,卖盘
764,10:08:11,76.53,0.0,499,3819133,买盘
765,10:08:15,76.53,0.0,37,283149,买盘
766,10:08:17,76.54,0.01,610,4667075,买盘
767,10:08:21,76.52,-0.02,26,198958,卖盘
768,10:08:24,76.52,0.0,201,1537854,卖盘
769,10:08:26,76.52,0.0,806,6165972,买盘
770,10:08:30,76.53,0.01,161,1231754,买盘
771,10:08:33,76.51,-0.02,102,780446,卖盘
772,10:08:35,76.52,0.01,85,650360,买盘
773,10:08:39,76.51,-0.01,142,1086547,卖盘
774,10:08:42,76.51,0.0,52,397859,卖盘
775,10:08:45,76.52,0.01,161,1231978,买盘
776,10:08:48,76.53,0.01,252,1928319,买盘
777,10:08:51,76.51,-0.02,105,803417,卖盘
778,10:08:54,76.52,0.01,48,367276,买盘
779,10:08:57,76.51,-0.01,745,5699995,卖盘
780,10:09:00,76.5,-0.01,163,1247016,卖盘
781,10:09:03,76.5,0.0,101,772623,买盘
782,10:09:06,76.5,0.0,29,221841,卖盘
783,10:09:08,76.5,0.0,77,588997,买盘
784,10:09:11,76.5,0.0,247,1889587,买盘
785,10:09:15,76.51,0.01,40,306010,买盘
786,10:09:17,76.5,-0.01,59,451353,卖盘
787,10:09:21,76.52,0.02,240,1836358,买盘
788,10:09:24,76.53,0.01,43,329048,买盘
789,10:09:26,76.52,-0.01,171,1308614,卖盘
790,10:09:30,76.53,0.01,30,229585,买盘
791,10:09:33,76.53,0.0,323,2472151,卖盘
792,10:09:36,76.54,0.01,200,1530693,买盘
793,10:09:39,76.51,-0.03,134,1025547,卖盘
794,10:09:41,76.55,0.04,67,512774,买盘
795,10:09:45,76.55,0.0,195,1492384,中性盘
796,10:09:47,76.55,0.0,44,336793,买盘
797,10:09:50,76.56,0.01,21,160778,买盘
798,10:09:54,76.57,0.01,19,145479,买盘
799,10:09:57,76.57,0.0,7,53600,卖盘
800,10:10:00,76.59,0.02,78,597375,买盘
801,10:10:03,76.6,0.01,89,681618,买盘
802,10:10:05,76.6,0.0,154,1179350,买盘
803,10:10:08,76.6,0.0,86,658741,买盘
804,10:10:12,76.6,0.0,194,1486100,买盘
805,10:10:14,76.6,0.0,37,283423,卖盘
806,10:10:15,76.61,0.01,27,206843,买盘
807,10:10:19,76.62,0.01,251,1923547,买盘
808,10:10:23,76.65,0.03,24,178482,买盘
809,10:10:27,76.63,-0.02,137,1049740,卖盘
810,10:10:30,76.61,-0.02,120,924803,卖盘
811,10:10:32,76.61,0.0,25,191522,买盘
812,10:10:36,76.61,0.0,66,500214,买盘
813,10:10:36,76.65,0.04,17,130283,买盘
814,10:10:41,76.66,0.01,57,436686,买盘
815,10:10:45,76.66,0.0,39,298951,买盘
816,10:10:47,76.61,-0.05,57,436859,卖盘
817,10:10:49,76.65,0.04,38,291304,中性盘
818,10:10:54,76.65,0.0,74,567260,卖盘
819,10:10:57,76.65,0.0,13,99625,买盘
820,10:11:00,76.65,0.0,60,459874,买盘
821,10:11:03,76.66,0.01,83,641785,买盘
822,10:11:05,76.66,0.0,32,245316,卖盘
823,10:11:08,76.67,0.01,10,76664,买盘
824,10:11:12,76.67,0.0,62,475332,买盘
825,10:11:14,76.67,0.0,128,981293,卖盘
826,10:11:17,76.66,-0.01,47,360340,卖盘
827,10:11:20,76.67,0.01,119,912364,买盘
828,10:11:24,76.66,-0.01,277,2118226,卖盘
829,10:11:27,76.7,0.04,58,450344,买盘
830,10:11:29,76.66,-0.04,16,122669,卖盘
831,10:11:32,76.7,0.04,28,214684,买盘
832,10:11:36,76.7,0.0,3,23006,买盘
833,10:11:39,76.67,-0.03,174,1334529,卖盘
834,10:11:41,76.69,0.02,34,260729,买盘
835,10:11:44,76.7,0.01,149,1142851,买盘
836,10:11:47,76.7,0.0,186,1426930,卖盘
837,10:11:49,76.68,-0.02,154,1180986,卖盘
838,10:11:53,76.68,0.0,54,414024,买盘
839,10:11:57,76.68,0.0,11,84348,买盘
840,10:12:00,76.68,0.0,53,406403,买盘
841,10:12:02,76.66,-0.02,172,1318622,卖盘
842,10:12:05,76.65,-0.01,76,582613,卖盘
843,10:12:06,76.67,0.02,23,176339,买盘
844,10:12:11,76.67,0.0,13,99664,买盘
845,10:12:14,76.66,-0.01,12,91995,卖盘
846,10:12:18,76.67,0.01,132,1011966,买盘
847,10:12:21,76.65,-0.02,184,1410597,卖盘
848,10:12:24,76.66,0.01,91,697626,卖盘
849,10:12:27,76.65,-0.01,159,1218795,卖盘
850,10:12:30,76.65,0.0,46,352571,买盘
851,10:12:32,76.65,0.0,61,467560,买盘
852,10:12:34,76.62,-0.03,13,99621,卖盘
853,10:12:39,76.61,-0.01,368,2820255,卖盘
854,10:12:40,76.6,-0.01,150,1149192,卖盘
855,10:12:45,76.66,0.06,246,1885667,买盘
856,10:12:48,76.61,-0.05,176,1348238,卖盘
857,10:12:50,76.6,-0.01,297,2272811,卖盘
858,10:12:54,76.58,-0.02,366,2803185,卖盘
859,10:12:57,76.58,0.0,56,428760,买盘
860,10:12:59,76.55,-0.03,186,1424393,卖盘
861,10:13:03,76.55,0.0,163,1248351,卖盘
862,10:13:05,76.55,0.0,48,367440,买盘
863,10:13:08,76.54,-0.01,61,466913,卖盘
864,10:13:11,76.54,0.0,400,3061282,卖盘
865,10:13:15,76.54,0.0,506,3873238,卖盘
866,10:13:17,76.55,0.01,86,658244,买盘
867,10:13:20,76.54,-0.01,40,306170,卖盘
868,10:13:24,76.55,0.01,57,436221,买盘
869,10:13:26,76.55,0.0,66,505225,买盘
870,10:13:29,76.55,0.0,16,122480,卖盘
871,10:13:33,76.55,0.0,31,237293,卖盘
872,10:13:35,76.55,0.0,123,941565,买盘
873,10:13:39,76.54,-0.01,264,2020668,卖盘
874,10:13:41,76.53,-0.01,14,107151,卖盘
875,10:13:44,76.52,-0.01,19,145415,卖盘
876,10:13:48,76.52,0.0,43,329077,卖盘
877,10:13:51,76.55,0.03,34,260238,买盘
878,10:13:53,76.54,-0.01,29,221957,卖盘
879,10:13:57,76.54,0.0,22,168405,卖盘
880,10:13:59,76.55,0.01,73,558741,买盘
881,10:14:03,76.55,0.0,26,199029,买盘
882,10:14:04,76.53,-0.02,156,1194109,卖盘
883,10:14:09,76.54,0.01,32,244908,买盘
884,10:14:12,76.54,0.0,71,543428,买盘
885,10:14:15,76.54,0.0,1,7654,买盘
886,10:14:17,76.53,-0.01,87,665820,卖盘
887,10:14:20,76.53,0.0,124,948929,买盘
888,10:14:23,76.53,0.0,41,313762,买盘
889,10:14:26,76.54,0.01,188,1438607,买盘
890,10:14:30,76.54,0.0,20,153070,买盘
891,10:14:32,76.53,-0.01,27,206635,卖盘
892,10:14:36,76.54,0.01,45,344426,买盘
893,10:14:38,76.54,0.0,38,290854,卖盘
894,10:14:41,76.54,0.0,109,834306,卖盘
895,10:14:43,76.54,0.0,119,910840,卖盘
896,10:14:45,76.55,0.01,86,658304,买盘
897,10:14:49,76.56,0.01,33,252615,买盘
898,10:14:53,76.57,0.01,31,237350,买盘
899,10:14:56,76.56,-0.01,33,252703,卖盘
900,10:14:59,76.6,0.04,39,298657,买盘
901,10:15:02,76.6,0.0,83,635545,买盘
902,10:15:06,76.59,-0.01,4,30632,中性盘
903,10:15:07,76.59,0.0,25,191432,买盘
904,10:15:11,76.58,-0.01,81,620391,卖盘
905,10:15:14,76.58,0.0,239,1829619,买盘
906,10:15:17,76.57,-0.01,36,275683,买盘
907,10:15:20,76.58,0.01,13,99554,买盘
908,10:15:24,76.57,-0.01,6,45942,卖盘
909,10:15:26,76.57,0.0,30,229709,买盘
910,10:15:29,76.57,0.0,20,153140,买盘
911,10:15:32,76.57,0.0,43,329197,买盘
912,10:15:35,76.58,0.01,52,398091,买盘
913,10:15:38,76.57,-0.01,6,45943,卖盘
914,10:15:41,76.57,0.0,173,1324798,卖盘
915,10:15:42,76.58,0.01,40,306296,买盘
916,10:15:47,76.57,-0.01,89,681486,卖盘
917,10:15:50,76.57,0.0,46,352156,买盘
918,10:15:54,76.57,0.0,28,214396,买盘
919,10:15:56,76.55,-0.02,15,114851,卖盘
920,10:16:00,76.55,0.0,86,658354,卖盘
921,10:16:02,76.55,0.0,66,505196,买盘
922,10:16:06,76.55,0.0,46,352121,买盘
923,10:16:09,76.55,0.0,15,114825,买盘
924,10:16:11,76.55,0.0,19,145444,买盘
925,10:16:15,76.56,0.01,89,681296,买盘
926,10:16:18,76.57,0.01,37,283284,买盘
927,10:16:20,76.56,-0.01,47,359856,卖盘
928,10:16:21,76.56,0.0,6,45938,卖盘
929,10:16:27,76.57,0.01,32,245013,买盘
930,10:16:30,76.57,0.0,34,256189,买盘
931,10:16:32,76.57,0.0,16,122512,买盘
932,10:16:34,76.56,-0.01,36,275651,卖盘
933,10:16:38,76.57,0.01,62,474707,买盘
934,10:16:39,76.57,0.0,29,222043,买盘
935,10:16:42,76.57,0.0,58,444093,买盘
936,10:16:45,76.58,0.01,154,1179087,买盘
937,10:16:51,76.57,-0.01,23,176127,卖盘
938,10:16:53,76.57,0.0,69,528398,卖盘
939,10:16:56,76.57,0.0,25,191437,卖盘
940,10:17:00,76.58,0.01,25,191444,买盘
941,10:17:02,76.58,0.0,35,268051,买盘
942,10:17:06,76.6,0.02,42,321720,买盘
943,10:17:09,76.59,-0.01,9,68927,买盘
944,10:17:11,76.6,0.01,47,360006,买盘
945,10:17:14,76.58,-0.02,160,1225523,卖盘
946,10:17:17,76.62,0.04,9,68950,买盘
947,10:17:20,76.58,-0.04,67,513134,卖盘
948,10:17:24,76.58,0.0,20,153160,买盘
949,10:17:26,76.57,-0.01,132,1010852,卖盘
950,10:17:29,76.58,0.01,122,934221,买盘
951,10:17:33,76.57,-0.01,125,957157,卖盘
952,10:17:34,76.57,0.0,62,474734,买盘
953,10:17:38,76.6,0.03,97,742857,买盘
954,10:17:42,76.58,-0.02,31,237370,中性盘
955,10:17:44,76.6,0.02,44,336991,买盘
956,10:17:47,76.59,-0.01,51,390586,中性盘
957,10:17:50,76.58,-0.01,59,451900,卖盘
958,10:17:53,76.6,0.02,9,68950,中性盘
959,10:17:57,76.63,0.03,37,283476,买盘
960,10:17:59,76.61,-0.02,42,321765,卖盘
961,10:18:00,76.61,0.0,26,199220,卖盘
962,10:18:05,76.62,0.01,39,298758,买盘
963,10:18:08,76.62,0.0,27,206875,卖盘
964,10:18:11,76.62,0.0,103,789196,卖盘
965,10:18:12,76.62,0.0,165,1264445,卖盘
966,10:18:17,76.63,0.01,32,245194,卖盘
967,10:18:19,76.63,0.0,62,475085,卖盘
968,10:18:23,76.63,0.0,68,521084,买盘
969,10:18:26,76.62,-0.01,18,137930,中性盘
970,10:18:29,76.62,0.0,113,865791,卖盘
971,10:18:32,76.63,0.01,38,291180,买盘
972,10:18:36,76.63,0.0,517,3960292,买盘
973,10:18:38,76.63,0.0,23,176249,买盘
974,10:18:42,76.64,0.01,38,291191,买盘
975,10:18:44,76.63,-0.01,42,321863,卖盘
976,10:18:45,76.65,0.02,598,4585284,买盘
977,10:18:49,76.63,-0.02,41,314212,卖盘
978,10:18:54,76.63,0.0,31,237583,卖盘
979,10:18:56,76.66,0.03,44,337290,买盘
980,10:18:59,76.65,-0.01,12,91988,中性盘
981,10:19:00,76.65,0.0,15,122109,卖盘
982,10:19:06,76.65,0.0,138,1057906,卖盘
983,10:19:08,76.65,0.0,86,652060,卖盘
984,10:19:12,76.65,0.0,85,658653,买盘
985,10:19:15,76.65,0.0,13,99648,卖盘
986,10:19:18,76.72,0.07,75,575002,买盘
987,10:19:20,76.67,-0.05,50,383468,中性盘
988,10:19:23,76.68,0.01,1,7668,中性盘
989,10:19:26,76.71,0.03,22,168694,买盘
990,10:19:29,76.71,0.0,26,199392,买盘
991,10:19:33,76.71,0.0,24,184074,买盘
992,10:19:35,76.71,0.0,14,107387,卖盘
993,10:19:39,76.69,-0.02,149,1142698,卖盘
994,10:19:42,76.68,-0.01,10,76677,中性盘
995,10:19:45,76.69,0.01,30,230060,买盘
996,10:19:47,76.71,0.02,54,414126,买盘
997,10:19:49,76.7,-0.01,138,1058449,买盘
998,10:19:53,76.69,-0.01,95,728558,卖盘
999,10:19:56,76.69,0.0,12,92027,买盘
1000,10:19:59,76.69,0.0,69,529141,买盘
1001,10:20:03,76.7,0.01,207,1587645,买盘
1002,10:20:06,76.71,0.01,150,1150557,买盘
1003,10:20:08,76.71,0.0,19,145756,卖盘
1004,10:20:12,76.72,0.01,45,345202,买盘
1005,10:20:15,76.72,0.0,235,1795711,买盘
1006,10:20:17,76.72,0.0,21,161113,卖盘
1007,10:20:20,76.72,0.0,87,667523,卖盘
1008,10:20:24,76.72,0.0,65,505953,卖盘
1009,10:20:24,76.72,0.0,3,23016,买盘
1010,10:20:29,76.72,0.0,11,84388,买盘
1011,10:20:30,76.72,0.0,13,99735,买盘
1012,10:20:35,76.72,0.0,56,429596,买盘
1013,10:20:38,76.71,-0.01,85,652034,中性盘
1014,10:20:41,76.7,-0.01,35,268484,中性盘
1015,10:20:45,76.7,0.0,12,92039,买盘
1016,10:20:47,76.68,-0.02,172,1319055,卖盘
1017,10:20:51,76.7,0.02,201,1541637,买盘
1018,10:20:54,76.69,-0.01,38,291424,卖盘
1019,10:20:54,76.67,-0.02,26,199384,卖盘
1020,10:21:00,76.68,0.01,39,299032,卖盘
1021,10:21:02,76.67,-0.01,29,222361,卖盘
1022,10:21:05,76.67,0.0,23,176344,卖盘
1023,10:21:09,76.68,0.01,33,253010,买盘
1024,10:21:09,76.67,-0.01,27,206989,中性盘
1025,10:21:15,76.67,0.0,96,728709,买盘
1026,10:21:18,76.68,0.01,12,92012,买盘
1027,10:21:21,76.63,-0.05,6,45994,卖盘
1028,10:21:24,76.63,0.0,11,84295,卖盘
1029,10:21:27,76.64,0.01,108,827929,中性盘
1030,10:21:30,76.63,-0.01,108,827570,卖盘
1031,10:21:33,76.62,-0.01,9,68965,卖盘
1032,10:21:35,76.63,0.01,336,2575175,买盘
1033,10:21:39,76.62,-0.01,9,68960,中性盘
1034,10:21:39,76.61,-0.01,15,114951,卖盘
1035,10:21:45,76.62,0.01,317,2428339,卖盘
1036,10:21:47,76.61,-0.01,21,160871,买盘
1037,10:21:49,76.68,0.07,320,2454591,买盘
1038,10:21:53,76.69,0.01,108,828156,买盘
1039,10:21:56,76.68,-0.01,10,76680,卖盘
1040,10:21:59,76.69,0.01,30,230062,买盘
1041,10:22:02,76.66,-0.03,131,1004351,卖盘
1042,10:22:06,76.68,0.02,90,690052,买盘
1043,10:22:09,76.69,0.01,19,145694,买盘
1044,10:22:11,76.68,-0.01,9,69012,卖盘
1045,10:22:15,76.7,0.02,490,3757675,买盘
1046,10:22:15,76.7,0.0,12,92036,买盘
1047,10:22:21,76.69,-0.01,61,467857,卖盘
1048,10:22:23,76.68,-0.01,138,1058277,卖盘
1049,10:22:26,76.7,0.02,22,168702,中性盘
1050,10:22:30,76.71,0.01,40,306757,买盘
1051,10:22:32,76.68,-0.03,19,145702,卖盘
1052,10:22:36,76.71,0.03,15,115053,买盘
1053,10:22:38,76.69,-0.02,30,230110,卖盘
1054,10:22:41,76.7,0.01,9,69031,中性盘
1055,10:22:45,76.69,-0.01,10,76699,卖盘
1056,10:22:47,76.71,0.02,35,268445,买盘
1057,10:22:50,76.7,-0.01,6,46020,中性盘
1058,10:22:54,76.69,-0.01,30,230081,卖盘
1059,10:22:56,76.69,0.0,27,207071,中性盘
1060,10:23:00,76.7,0.01,31,237761,买盘
1061,10:23:02,76.69,-0.01,79,605903,卖盘
1062,10:23:05,76.68,-0.01,588,4508806,卖盘
1063,10:23:08,76.68,0.0,52,398749,卖盘
1064,10:23:11,76.68,0.0,22,168702,卖盘
1065,10:23:14,76.69,0.01,17,130358,买盘
1066,10:23:15,76.68,-0.01,6,46004,买盘
1067,10:23:20,76.67,-0.01,22,168695,中性盘
1068,10:23:24,76.67,0.0,26,199323,买盘
1069,10:23:26,76.67,0.0,169,1295560,买盘
1070,10:23:30,76.68,0.01,226,1732666,买盘
1071,10:23:33,76.66,-0.02,168,1288045,卖盘
1072,10:23:36,76.66,0.0,20,153320,卖盘
1073,10:23:38,76.68,0.02,122,935482,买盘
1074,10:23:41,76.68,0.0,39,299007,买盘
1075,10:23:45,76.67,-0.01,7,53671,卖盘
1076,10:23:48,76.67,0.0,7,53673,卖盘
1077,10:23:50,76.67,0.0,10,76670,卖盘
